url,img,name,price,body_part,weather_condition,gender
https://www.boyner.com.tr/nike-siyah-kadin-duz-tayt-cz8532-010-w-nsw-essntl-78-mr-lggn-p-1302368,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002926425_968_01.jpg,Nike Siyah Kadın Düz Tayt CZ8532 010 W NSW ESSNTL 7/8 MR LGGN,599.90,Bottom,Normal,Female
https://www.boyner.com.tr/comm-ci-tayt-1123235,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002850631_020_01.jpg,Comm-Ci  Yüksek Bel Baskılı Gri Kadın Tayt  -  Cherry 1069,249.00,Bottom,Normal,Female
https://www.boyner.com.tr/under-armour-tayt-1287196,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002933613_961_01.jpg,Under Armour Siyah - Beyaz Kadın Uzun Tights Fit Desenli Tayt 1373591 Pjt Rock Meridian Ankl Lgn,1619.00,Bottom,Normal,Female
https://www.boyner.com.tr/national-geographic-tayt-1094672,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002733461_001_01.jpg,National Geographic W-Alice  Yüksek Bel Skinny Fit Düz Siyah Kadın Tayt,279.95,Bottom,Normal,Female
https://www.boyner.com.tr/birdiejay-tayt-1072102,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002772196_001_01.jpg,Birdiejay 56069 Siyah Tayt,1299.00,Bottom,Normal,Female
https://www.boyner.com.tr/vavien-tayt-1046311,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002742494_250_01.jpg,Vavien VAV1083-0001 Bilekte Cepsiz Extra Skinny Hamile  Tayt,372.00,Bottom,Normal,Female
https://www.boyner.com.tr/limon-tulum-1298477,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002910623_001_01.jpg,Limon Düz Siyah Kadın Tulum LEROY,299.95,One Piece,Thin,Female
https://www.boyner.com.tr/neon-rose-tulum-618461,https://statics.boyner.com.tr/mnresize/325/451/productimages/5000089692_001_01.jpg,Neon Rose Yuvarlak Yaka Uzun Kollu Bağcıklı Siyah Kadın Tulum,149.99,One Piece,Thin,Female
https://www.boyner.com.tr/faik-sonmez-tunik-1332257,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002959297_022_01.jpg,Faik Sönmez Antrasit Kadın Tunik U65520,1102.47,One Piece,Thin,Female
https://www.boyner.com.tr/ipekyol-tunik-1262917,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002923643_100_01.jpg,İpekyol Gömlek Yaka Beyaz Kadın Tunik IS1220016032002,675.00,One Piece,Thin,Female
https://www.boyner.com.tr/people-by-fabrika-elbise-1287021,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002933438_001_01.jpg,People By Fabrika Fermuarlı Yaka Düz Kısa Siyah Kadın Elbise 22K-21K-T0061,527.96,One Piece,Thin,Female
https://www.boyner.com.tr/fabrika-elbise-1301734,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002943767_001_01.jpg,Fabrika V Yaka Düz Siyah Midi Kadın Elbise CHR-12,999.95,One Piece,Thin,Female
https://www.boyner.com.tr/people-by-fabrika-elbise-1133225,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002868454_020_01.jpg,People By Fabrika Elbise,472.92,One Piece,Thin,Female
https://www.boyner.com.tr/people-by-fabrika-elbise-1149983,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002880385_250_01.jpg,People By Fabrika Bej Kadın Elbise PFKSS22EL0151,219.99,One Piece,Thin,Female
https://www.boyner.com.tr/people-by-fabrika-elbise-1150599,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002910429_330_01.jpg,People By Fabrika Açık Yeşil Kadın Elbise PFKSS22EL0221,479.99,One Piece,Thin,Female
https://www.boyner.com.tr/motel-rocks-elbise-618479,https://statics.boyner.com.tr/mnresize/325/451/productimages/5000090268_064_01.jpg,Motel Rocks Boyundan Bağlamalı Desenli Siyah Gri Kadın Bluz,329.99,One Piece,Thin,Female
https://www.boyner.com.tr/limon-elbise-1106518,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002798754_400_01.jpg,Limon Geniş Yaka Close Fit Kareli MaviKadın Elbise - Fernando,139.95,One Piece,Thin,Female
https://www.boyner.com.tr/ezomola-elbise-1025751,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002666923_955_01.jpg,Ezomola V Yaka Desenli Pembe - Mavi Kadın Elbise,1880.96,One Piece,Thin,Female
https://www.boyner.com.tr/selen-elbise-1141213,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002900751_001_01.jpg,Selen 22YSL7123 Kare Yaka  Normal Kalıp Düz Siyah Kadın Elbise,299.99,One Piece,Thin,Female
https://www.boyner.com.tr/less-is-more-elbise-1286226,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002930908_998_01.jpg,Less is More Çok Renkli Kadın Elbise LM22509_Stripe,439.98,One Piece,Thin,Female
https://www.boyner.com.tr/people-by-fabrika-elbise-1142278,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002880395_276_01.jpg,People By Fabrika Ekru Kadın Elbise PFKSS22EL0152,734.98,One Piece,Thin,Female
https://www.boyner.com.tr/fabrika-elbise-1117590,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002782855_600_01.jpg,Fabrika Bisiklet Yaka Düz Midi Kırmızı Kadın Elbise K-CORIN,299.95,One Piece,Thin,Female
https://www.boyner.com.tr/vavien-elbise-1046306,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002742486_400_01.jpg,Vavien VAV1078-0001 Kısa Cepsiz Rahat Hamile  Elbise,498.00,One Piece,Thin,Female
https://www.boyner.com.tr/desigual-elbise-1285395,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002904357_532_01.jpg,Desigual Geniş Yaka Mini Lila Kadın Elbise 22SWVW65,1699.00,One Piece,Thin,Female
https://www.boyner.com.tr/wrangler-elbise-1129826,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002881774_250_01.jpg,Wrangler Bisiklet Yaka Bej Kadın Midi Triko Elbise W221328614,299.99,One Piece,Thin,Female
https://www.boyner.com.tr/wild-pony-kirmizi-kadin-elbise-p-827237,https://statics.boyner.com.tr/mnresize/325/451/productimages/5000347895_600_01.jpg,Wild Pony Kırmızı Kadın Elbise,979.24,One Piece,Thin,Female
https://www.boyner.com.tr/selma-cilek-elbise-1020432,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002680870_250_01.jpg,Selma Çilek Bisiklet Yaka Düz Bej Kadın Elbise,199.99,One Piece,Thin,Female
https://www.boyner.com.tr/ipekyol-elbise-1262867,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002923552_650_01.jpg,İpekyol V Yaka Diz Üstü Pembe Kadın Elbise IS1220002398033,1155.00,One Piece,Thin,Female
https://www.boyner.com.tr/luokk-elbise-1127544,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002870434_411_01.jpg,Luokk Theodore V Yaka  Rahat Kalıp Düz Lacivert Kadın Midi Elbise,437.67,One Piece,Thin,Female
https://www.boyner.com.tr/ichi-elbise-360550,https://statics.boyner.com.tr/mnresize/325/451/productimages/5000106942_001_01.jpg,İchi Çizgili  Elbise,259.99,One Piece,Thin,Female
https://www.boyner.com.tr/koton-hardal-kadin-elbise-p-841201,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002406945_724_01.jpg,Koton Hardal Kadın Elbise,159.99,One Piece,Thin,Female
https://www.boyner.com.tr/koton-elbise-1029276,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002667719_660_01.jpg,Koton Yuvarlak Yaka  Pembe Melanj Kadın Elbise,439.99,One Piece,Thin,Female
https://www.boyner.com.tr/people-by-fabrika-etek-1297720,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002940596_020_01.jpg,People By Fabrika Yüksek Bel Gri Kadın Etek C-0107-16,129.95,Bottom,Thin,Female
https://www.boyner.com.tr/house-of-camellia-etek-453578,https://statics.boyner.com.tr/mnresize/325/451/productimages/5000119037_686_01.jpg,House Of Camellia Diz Altı Pudra Kadın Etek,1073.96,Bottom,Thin,Female
https://www.boyner.com.tr/glamorous-etek-372638,https://statics.boyner.com.tr/mnresize/325/451/productimages/5000124911_400_01.jpg,Glamorous Normal Kesim Kareli Mavi Beyaz Kadın Etek,1073.96,Bottom,Thin,Female
https://www.boyner.com.tr/house-of-camellia-etek-571857,https://statics.boyner.com.tr/mnresize/325/451/productimages/5000329229_700_02.JPG,Dantel Detaylı,69.99,Bottom,Thin,Female
https://www.boyner.com.tr/black-on-black-etek-1036919,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002659353_001_01.jpg,Black On Black Mini Dar Düz Siyah Kadın Etek,79.99,Bottom,Thin,Female
https://www.boyner.com.tr/mink-pink-etek-469849,https://statics.boyner.com.tr/mnresize/325/451/productimages/5000138063_404_02.jpg,Mink Pink Neon Lacivert Kadın Etek ID16F1935 POWER TR,279.99,Bottom,Thin,Female
https://www.boyner.com.tr/ipekyol-etek-1146932,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002907801_230_01.jpg,İpekyol IS1220004113042  Yüksek Bel Normal Kalıp  Açık Kahve Kadın Etek,461.30,Bottom,Thin,Female
https://www.boyner.com.tr/mink-pink-etek-340356,https://statics.boyner.com.tr/mnresize/325/451/productimages/5000112240_102_01.jpg,Mink Pink Koyu Natürel Kadın Etek IM16S1036 BREEZE I,89.99,Bottom,Thin,Female
https://www.boyner.com.tr/levis-sort-1290536,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002930781_001_01.jpg,Levis Yüksek Bel Normal Siyah Kadın Şort 56327-0112 Siyah Şort,549.50,Bottom,Thin,Female
https://www.boyner.com.tr/black-on-black-sort-1104775,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002797077_100_01.jpg,Black On Black K-Vikas_22  Yüksek Bel Standart Kalıp Düz Beyaz Kadın Mini Şort,149.95,Bottom,Thin,Female
https://www.boyner.com.tr/fabrika-sort-1104263,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002795841_961_20.jpg,Fabrika Salto  Basic Tüvit Siyah - Beyaz Kadın Şort,899.00,Bottom,Thin,Female
https://www.boyner.com.tr/koton-sort-1141967,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002824960_020_01.jpg,Koton 2YAL28037OK Normal Bel Gri Kadın Şort,659.95,Bottom,Thin,Female
https://www.boyner.com.tr/limon-sort-1106505,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002782865_672_01.jpg,Limon Bağlamalı Standart Kalıp Düz Fuşya Kadın Şort - Marsil,269.95,Bottom,Thin,Female
https://www.boyner.com.tr/network-sort-1106176,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002840780_330_01.jpg,Network 1083005  Normal Bel Basic Düz Açık Yeşil Kadın Şort,344.44,Bottom,Thin,Female
https://www.boyner.com.tr/aeropostale-sort-1031887,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002660436_250_01.jpg,Aeropostale 4737 Normal Bel Düz Krem Kadın Mini Şort,949.95,Bottom,Thin,Female
https://www.boyner.com.tr/koton-mont-1286409,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002932661_001_01.jpg,Koton Siyah Kadın Düz Şişme Mont 3WAK20095EW,799.95,Jacket,Thick,Female
https://www.boyner.com.tr/people-by-fabrika-sisme-mont-1333119,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002925256_250_01.jpg,People By Fabrika Bej Kadın Şişme Mont MKAW22-27,1099.00,Jacket,Thick,Female
https://www.boyner.com.tr/people-by-fabrika-sisme-mont-1333111,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002925227_250_01.jpg,People By Fabrika Bej Kadın Şişme Mont MKAW22-18,399.95,Jacket,Thick,Female
https://www.boyner.com.tr/national-geographic-mont-1326622,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002912714_305_01.jpg,National Geographic Haki Kadın Kapitone Şişme Mont C-W-REGINA,1299.00,Jacket,Thick,Female
https://www.boyner.com.tr/benetton-ekru-kadin-mont-21kxdn01f-p-1303086,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002944405_276_01.jpg,Benetton Ekru Kadın Mont 21KXDN01F,2499.99,Jacket,Thick,Female
https://www.boyner.com.tr/selen-kahve-kadin-mont-22ksl6008-p-1327613,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002956209_200_01.jpg,Selen Kahve Kadın Mont 22KSL6008,1396.47,Jacket,Thick,Female
https://www.boyner.com.tr/twist-kapusonlu-kirmizi-kadin-mont-tw6220012047034-p-1363615,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002971885_600_01.jpg,Twist Kapüşonlu    Kırmızı Kadın Mont TW6220012047034,3999.00,Jacket,Thick,Female
https://www.boyner.com.tr/ipekyol-bej-kadin-mont-iw6220012017023-p-1374319,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002975081_250_01.jpg,İpekyol Bej Kadın Mont IW6220012017023,2599.00,Jacket,Thick,Female
https://www.boyner.com.tr/twist-bej-kadin-mont-tw6220012040023-p-1339769,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002961765_250_01.jpg,Twist Bej Kadın Mont TW6220012040023,3299.00,Jacket,Thick,Female
https://www.boyner.com.tr/twist-mont-1324085,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002955063_276_01.jpg,Twist Ekru Kadın Mont TW6220012107018,2599.00,Jacket,Thick,Female
https://www.boyner.com.tr/ngstyle-kaban-1355412,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002967839_001_01.jpg,NGSTYLE Siyah Kadın Kaban 22K016846NG,499.95,Jacket,Thick,Female
https://www.boyner.com.tr/u.s.-polo-assn.-kaban-1289315,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002935350_600_01.jpg,U.S. Polo Assn. Kırmızı Kadın Kaban GOW22K,1259.98,Jacket,Thick,Female
https://www.boyner.com.tr/nocturne-kaban-1335036,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002959987_230_01.jpg,Nocturne Açık Kahve Ceket Yaka Kadın Pelüş Kaban   N23KD9006,2899.00,Jacket,Thick,Female
https://www.boyner.com.tr/selen-kahve-kadin-kaban-22ksl9231-p-1346601,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002964824_200_01.jpg,Selen Kahve Kadın Kaban 22KSL9231,1910.97,Jacket,Thick,Female
https://www.boyner.com.tr/network-kaban-1291101,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002936385_001_01.jpg,Network Siyah Kadın Kaban 1083873,4386.49,Jacket,Thick,Female
https://www.boyner.com.tr/selen-kaban-1105078,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002780370_001_01.jpg,Selen 21KSL9104 Kapüşonlu Kaz Ayağı Desenli Kadın Kaban,1199.99,Jacket,Thick,Female
https://www.boyner.com.tr/national-geographic-sweatmont-1047887,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002694600_001_01.jpg,National Geographic Siyah Kadın Sweatmont W-ODEN,449.95,Jacket,Thick,Female
https://www.boyner.com.tr/selen-trenckot-1327805,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002956409_411_01.jpg,Selen Lacivert Kadın Trençkot 22KSL9188,1469.97,Jacket,Thick,Female
https://www.boyner.com.tr/white-by-nature-duz-beyaz-kadin-kimono-3266-02-lila-uzun-kaftan-p-1155479,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002911579_100_01.jpg,White by Nature Düz Beyaz Kadın Kimono 3266-02 LİLA UZUN KAFTAN,760.00,Jacket,Thick,Female
https://www.boyner.com.tr/slazenger-yagmurluk-1342042,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002964186_686_01.jpg,Slazenger Pudra Kadın Yağmurluk ST12JK201-676 RYANNE,229.95,Jacket,Thick,Female
https://www.boyner.com.tr/hush-puppies-bot-1294976,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002938569_001_01.jpg,Hush Puppies Deri Siyah Kadın Bot HP-315-010,1599.00,Foot,Thick,Female
https://www.boyner.com.tr/caterpillar-bot-437946,https://statics.boyner.com.tr/mnresize/325/451/productimages/5000116853_215_01.jpg,Caterpillar Montana Tarçın Kadın Bot,1299.00,Foot,Thick,Female
https://www.boyner.com.tr/ecco-bot-1297524,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002940377_200_01.jpg,Ecco Kahve Kadın Süet Bot 21470305482,2499.00,Foot,Thick,Female
https://www.boyner.com.tr/aeropostale-bot-1297255,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002917669_001_01.jpg,Aeropostale Siyah Kadın Bot ALAVA,1299.00,Foot,Thick,Female
https://www.boyner.com.tr/caterpillar-bot-1304691,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002914001_023_01.jpg,Caterpillar Deri Koyu Gri Kadın Bot B21W039A,1729.00,Foot,Thick,Female
https://www.boyner.com.tr/ecco-bot-1074793,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002773963_001_01.jpg,Ecco Bella Black/Black Siyah Kadın Bot,2799.00,Foot,Thick,Female
https://www.boyner.com.tr/hammer-jack-bot-1055882,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002749970_001_01.jpg,Hammer Jack Siyah Kadın Deri Bot,1199.99,Foot,Thick,Female
https://www.boyner.com.tr/hammer-jack-bot-963995,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002617383_200_01.jpg,Hammer Jack 102 18804-Z Düşük Topuk Kahve Erkek Bot,899.99,Foot,Thick,Female
https://www.boyner.com.tr/f-by-fabrika-bot-1323073,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002926308_001_01.jpg,F By Fabrika Deri Siyah Kadın Bot BENRO,649.95,Foot,Thick,Female
https://www.boyner.com.tr/love-moschino-bot-1366338,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002962715_001_01.jpg,Love Moschino Siyah Kadın Bot,3099.00,Foot,Thick,Female
https://www.boyner.com.tr/fabrika-cizme-1297285,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002918361_001_05.jpg,Fabrika  Siyah Kadın Çizme ITABOR,1299.00,Foot,Thick,Female
https://www.boyner.com.tr/f-by-fabrika-cizme-1322710,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002920209_001_01.jpg,F By Fabrika Siyah Kadın Kovboy Çizme,2799.90,Foot,Thick,Female
https://www.boyner.com.tr/fabrika-sneaker-1058800,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002727561_001_01.jpg,Fabrika  BARCELONA Siyah Kadın Sneaker,599.95,Foot,Normal,Female
https://www.boyner.com.tr/f-by-fabrika-sneaker-1310517,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002934273_115_01.jpg,F By Fabrika Beyaz - Mavi Kadın Sneaker ROBERTO,2399.90,Foot,Normal,Female
https://www.boyner.com.tr/hummel-kosu-ayakkabisi-966626,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002597160_100_01.jpg,Hummel   VIBORG  SMU SNEAKER SNEAKER Beyaz Kadın Koşu Ayakkabısı 212150-9001,429.95,Foot,Normal,Female
https://www.boyner.com.tr/f-by-fabrika-sneaker-1144220,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002869331_020_01.jpg,F By Fabrika Gri Kadın Sneaker,489.99,Foot,Normal,Female
https://www.boyner.com.tr/benetton-siyah-kadin-sneaker-bn-30726-p-1297588,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002940455_001_01.jpg,Benetton Siyah Kadın Sneaker BN-30726,539.90,Foot,Normal,Female
https://www.boyner.com.tr/vans-lifestyle-ayakkabi-869513,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002446747_001_01.jpg,Vans VN0A3AV8BLK1 Ua Authentic Platform 2.0 Lifestyle Ayakkabı,1139.25,Foot,Normal,Female
https://www.boyner.com.tr/skechers-lifestyle-ayakkabi-1302757,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002944135_466_01.jpg,Skechers Lacivert - Pembe Kadın Lifestyle Ayakkabi,1359.95,Foot,Normal,Female
https://www.boyner.com.tr/caterpillar-sneaker-1304677,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002913977_700_01.jpg,Caterpillar Sarı Kadın Sneaker B21W040A,1099.00,Foot,Normal,Female
https://www.boyner.com.tr/f-by-fabrika-sneaker-1143356,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002869829_250_01.jpg,F By Fabrika Bej Kadın Sneaker KENKOY,1999.00,Foot,Normal,Female
https://www.boyner.com.tr/reebok-turuncu-kadin-training-ayakkabisi-p-1310470,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002918935_800_01.jpg,Reebok Turuncu Kadın Training Ayakkabisi,1699.00,Foot,Normal,Female
https://www.boyner.com.tr/karl-lagerfeld-sneaker-986012,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002643104_001_01.jpg,KARL LAGERFELD Siyah Kadın Sneaker KAPRI Karl Ikonic,5199.00,Foot,Normal,Female
https://www.boyner.com.tr/skechers-lifestyle-ayakkabi-1302958,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002944293_113_01.jpg,Skechers Beyaz - Gümüş Kadın Lifestyle Ayakkabı,1699.00,Foot,Normal,Female
https://www.boyner.com.tr/versace-jeans-couture-siyah-kadin-sneaker-71va3sf1zp011899-p-1091206,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002780896_001_01.jpg,Versace Jeans Couture Siyah Kadın Sneaker 71VA3SF1ZP011899,4649.00,Foot,Normal,Female
https://www.boyner.com.tr/f-by-fabrika-sneaker-1261144,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002905081_1210_01.jpg,F By Fabrika Kırık Beyaz Kadın Sneaker JESSE,500.00,Foot,Normal,Female
https://www.boyner.com.tr/skechers-siyah-kadin-sneaker-104254-bklv-p-1122608,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002834760_001_01.jpg,Skechers Siyah Kadın Sneaker 104254 BKLV,1299.00,Foot,Normal,Female
https://www.boyner.com.tr/calvin-klein-siyah-kadin-sneaker-yw0yw00810bds-p-1374049,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002974607_001_01.jpg,Calvin Klein Siyah Kadın Sneaker YW0YW00810BDS,2099.00,Foot,Normal,Female
https://www.boyner.com.tr/skechers-siyah-kadin-sneaker-104197-p-1080614,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002752667_001_01.jpg,Skechers Siyah Kadın Sneaker 104197,1499.00,Foot,Normal,Female
https://www.boyner.com.tr/armani-exchange-beyaz-kadin-sneaker-xdx095xv57100894-p-1366523,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002973564_100_01.jpg,Armani Exchange Beyaz Kadın Sneaker XDX095XV57100894,3999.00,Foot,Normal,Female
https://www.boyner.com.tr/camper-beyaz-kadin-sneaker-k201311-024-p-1296273,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002939314_100_01.jpg,Camper Beyaz Kadın Sneaker K201311-024,2699.00,Foot,Normal,Female
https://www.boyner.com.tr/asics-siyah-kadin-kosu-ayakkabisi-1012b201-002-gel-nimbus-24-p-1259443,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002929763_001_01.jpg,Asics Siyah Kadın Koşu Ayakkabısı 1012B201-002 GEL-NIMBUS 24,3299.00,Foot,Normal,Female
https://www.boyner.com.tr/adidas-kosu-ayakkabisi-1155923,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002916450_961_01.jpg,adidas Siyah - Beyaz Kadın Koşu Ayakkabısı GX5591 ULTRABOOST 22 W,3569.00,Foot,Normal,Female
https://www.boyner.com.tr/beverly-hills-polo-club-sneaker-1152106,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002845316_025_01.jpg,Beverly Hills Polo Club Füme Kadın Sneaker PO-10230,389.90,Foot,Normal,Female
https://www.boyner.com.tr/skechers-lifestyle-ayakkabi-1143895,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002825926_001_01.jpg,Skechers 12980Tk Bbk Summits Siyah Kadın Lifestyle Ayakkabı,1599.00,Foot,Normal,Female
https://www.boyner.com.tr/ecco-sneaker-1123189,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002847116_001_01.jpg,Ecco Siyah Kadın Sneaker 82018302001,2499.00,Foot,Normal,Female
https://www.boyner.com.tr/aeropostale-lacivert-kadin-sneaker-chere-p-1097496,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002790240_411_01.jpg,Aeropostale Lacivert Kadın Sneaker CHERE,699.00,Foot,Normal,Female
https://www.boyner.com.tr/merrell-outdoor-ayakkabisi-961808,https://statics.boyner.com.tr/mnresize/325/451/productimages/5000241833_001_01.jpg,Merrell J36420 Siena Kadın Outdoor Ayakkabısı,1579.99,Foot,Normal,Female
https://www.boyner.com.tr/salomon-kosu-ayakkabisi-1072668,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002765701_001_01.jpg,Salomon Siyah Kadın Koşu Ayakkabısı SPEEDCROSS 5 GTX W Bk,3949.99,Foot,Normal,Female
https://www.boyner.com.tr/wolverine-outdoor-ayakkabisi-886802,https://statics.boyner.com.tr/mnresize/325/451/productimages/5001917140_230_01.jpg,Wolverine Kahverengi Kadın Outdoor Ayakkabısı,1599.00,Foot,Normal,Female
https://www.boyner.com.tr/fabrika-pudra-kadin-sneaker-jayda-p-1099342,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002785002_686_01.jpg,Fabrika Sneaker,389.90,Foot,Normal,Female
https://www.boyner.com.tr/adidas-lifestyle-ayakkabi-1309484,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002916535_961_01.jpg,adidas Siyah - Beyaz Kadın Lifestyle Ayakkabı GW9262 GRAND COURT TD,1089.00,Foot,Normal,Female
https://www.boyner.com.tr/puma-lifestyle-ayakkabi-913915,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002542946_001_01.jpg,Puma Smash v2 Buck Kadın Lifestyle Ayakkabı,799.90,Foot,Normal,Female
https://www.boyner.com.tr/cem-guventurk-x-boyner-gunluk-ayakkabi-1070420,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002738352_100_01.jpg,Cem Güventürk X  Boyner Beyaz Kadın Bilekli Günlük Ayakkabı HAPPY SUN,619.90,Foot,Normal,Female
https://www.boyner.com.tr/asics-kosu-ayakkabisi-1129995,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002834901_650_01.jpg,Asics 1012A911-705 Gel-Contend 7     Pembe Kadın Koşu Ayakkabısı,1189.00,Foot,Normal,Female
https://www.boyner.com.tr/pierre-cardin-pc-30680-krem-kadin-sneaker-p-1130083,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002845537_271_01.jpg,Pierre Cardin PC-30680     Krem Kadın Sneaker,459.90,Foot,Normal,Female
https://www.boyner.com.tr/versace-jeans-couture-beyaz-kadin-sneaker-71va3sf1zp011003-p-1091391,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002780900_100_01.jpg,Versace Jeans Couture Beyaz Kadın Sneaker 71VA3SF1ZP011003,4649.00,Foot,Normal,Female
https://www.boyner.com.tr/puma-lifestyle-ayakkabi-1245292,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002732110_120_01.jpg,Puma 37112826 Anzarun Lite W   Beyaz - Yeşil Kadın Lifestyle Ayakkabı,899.90,Foot,Normal,Female
https://www.boyner.com.tr/salomon-outdoor-ayakkabisi-1059919,https://statics.boyner.com.tr/mnresize/325/451/productimages/5002765631_500_01.jpg,Salomon Speedcross 5 Gtx W Ni Mor Gore-Tex Kadın Outdoor Ayakkabısı,3949.99,Foot,Normal,Female
